"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"ACCIDDA-InfluPaint",0,7.11528298905785,1.76258549564888,7.87167419847009,2.64865662029811,0.142857142857143,0.285714285714286,8
"ACCIDDA-InfluPaint",1,3.11098702647596,0.899474052462589,4.42839090365185,1.8312212729454,0.166666666666667,0.666666666666667,8
"ACCIDDA-InfluPaint",2,1.59827345483967,0.416747895517283,2.94286375802033,0.839479432106018,0.8,1,8
"ACCIDDA-InfluPaint",3,1.36954929980499,0.394531345067753,2.1043795732666,0.654012238025665,0.8,1,8
"NAU-Copycat",0,0.85147980608369,0.984129110971468,1.27985828867447,2.45278970017338,0.25,1,4
"NAU-Copycat",1,0.806431403541166,1.91905646613638,1.04307804638141,4.38209178017709,0.25,1,4
"NAU-Copycat",2,1.03642639123695,2.96681578782918,1.71831357423647,6.89256416530613,0.25,1,4
"NAU-Copycat",3,1.32487340788076,3.85051710331672,2.21843109481789,8.80172154376427,0,1,4
"NAU-INFLAenza",0,1.25737667080169,0.620030727209867,1.55998309176092,1.14045755432541,0.583333333333333,0.75,13
"NAU-INFLAenza",1,1.0027495078343,0.705025523493338,1.27306995671947,1.3477135568033,0.545454545454545,0.818181818181818,13
"NAU-INFLAenza",2,0.83190001705592,0.754160590205717,0.888166797820562,1.21290640079461,0.6,0.8,13
"NAU-INFLAenza",3,0.721750936209877,0.809931237159994,0.937352526144962,1.47891137373517,0.555555555555556,0.888888888888889,13
"UMass-alloy",0,0.820501681042759,0.499970395479528,1.08273588727679,1.03259239777406,0.428571428571429,1,15
"UMass-alloy",1,0.895201201465351,0.882189624768608,1.10098798356286,1.70602932097057,0.461538461538462,1,15
"UMass-alloy",2,0.890309360639431,1.17568458430374,1.22641521427931,2.39962577939602,0.333333333333333,0.916666666666667,15
"UMass-alloy",3,0.803302106321539,1.32418580435919,1.12686439958625,2.68081737929049,0.636363636363636,0.909090909090909,15
"UT-GBQR",0,0.499518396390231,0.342013900955271,0.662007300522262,0.633383636102733,0.222222222222222,0.777777777777778,19
"UT-GBQR",1,0.626546217984852,0.863015792726755,0.739528743158253,1.35182926443594,0.176470588235294,0.588235294117647,19
"UT-GBQR",2,0.561301860826815,1.16538896235489,0.701781400067791,1.75490023434371,0.125,0.4375,19
"UT-GBQR",3,0.588969055243717,1.51659856287551,0.783547217897719,2.23453978085645,0.2,0.533333333333333,19
"VTSanghani-PRIME",0,1.07232795603154,0.669176114901993,1.21915191991701,1.11345349094492,1,1,13
"VTSanghani-PRIME",1,0.700580319970853,0.742282675870765,0.951154447919354,1.54644944451554,0.909090909090909,1,13
"VTSanghani-PRIME",2,0.598653396016123,0.847728883454344,1.06861910463125,2.16697751078713,0.8,1,13
"VTSanghani-PRIME",3,0.537515705540676,0.95874177386878,1.15364258290218,2.66959556911188,0.666666666666667,1,13
"epiENGAGE-GBQR",0,1.04725168314366,0.675879806022354,1.32345085593581,1.05293143838472,0.25,0.25,4
"epiENGAGE-GBQR",1,1.11949104919294,2.01792342856411,1.66859645702634,2.57091405473059,0,0,4
"epiENGAGE-GBQR",2,0.788711492957238,2.67422159735818,0.945329453298048,3.28771693692208,0,0,4
"epiENGAGE-GBQR",3,0.58676329333731,3.06952338115254,0.799302081398926,3.79406623414976,0.25,0.25,4
"epiENGAGE-baseline",0,1,0.707550561672784,1,0.995555555555556,0.222222222222222,0.666666666666667,19
"epiENGAGE-baseline",1,1,1.39376157832669,1,1.89117647058824,0.117647058823529,0.588235294117647,19
"epiENGAGE-baseline",2,1,1.94344177953996,1,2.565625,0.3125,0.5625,19
"epiENGAGE-baseline",3,1,2.35354687585734,1,3.024,0.333333333333333,0.533333333333333,19
"epiENGAGE-ensemble_mean",0,0.66523361859086,0.439546729913091,1.05911661995476,0.983731640981388,0.333333333333333,0.944444444444444,19
"epiENGAGE-ensemble_mean",1,0.678362643126883,0.912208831879593,0.883212609204719,1.63307063396062,0.352941176470588,0.705882352941177,19
"epiENGAGE-ensemble_mean",2,0.715236214505621,1.36799465762383,0.87063317326277,2.24401375641496,0.4375,0.625,19
"epiENGAGE-ensemble_mean",3,0.756731572509917,1.78182339146886,1.01778081333246,2.8309229961607,0.4,0.6,19
"epiENGAGE-lop_norm",0,0.73188947004418,0.47674775580852,0.954076561317025,0.932965244650797,0.277777777777778,0.944444444444444,19
"epiENGAGE-lop_norm",1,0.682574825318031,0.897296079144007,0.939092628496052,1.73526179087092,0.352941176470588,0.823529411764706,19
"epiENGAGE-lop_norm",2,0.667484141889617,1.27971851854476,0.863311216814267,2.26993613804324,0.375,0.8125,19
"epiENGAGE-lop_norm",3,0.681555790940068,1.61620321104055,0.928617557000871,2.67404095438584,0.466666666666667,0.8,19
"epiforecasts-dyngam",0,0.810614683070765,0.557015122839506,1.05842621939511,1.01601972222222,0.222222222222222,0.722222222222222,19
"epiforecasts-dyngam",1,0.848067994594148,1.14856922336601,0.970737246470232,1.78531294117647,0.294117647058824,0.529411764705882,19
"epiforecasts-dyngam",2,0.816575148425398,1.56668331588542,0.979589322216097,2.3715484375,0.1875,0.5,19
"epiforecasts-dyngam",3,0.818323741674682,1.88133708083333,1.02343008994485,2.71441,0.266666666666667,0.466666666666667,19
