"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"epiENGAGE-Copycat","Bronx",0.440447022743008,62.2194444444444,0.480714360901352,129.65,0.35,0.85,35
"epiENGAGE-Copycat","Brooklyn",0.42732793623408,57.7486111111111,0.416066946123095,115.55,0.45,0.9,35
"epiENGAGE-Copycat","Manhattan",0.429296918120168,32.1902777777778,0.464399186740755,70.65,0.3,0.9,35
"epiENGAGE-Copycat","NYC",0.424111207776027,204.765833333333,0.427173837680129,420.6,0.45,0.9,35
"epiENGAGE-Copycat","Queens",0.532521349447065,58.4661111111111,0.521256189544963,118.45,0.35,0.8,35
"epiENGAGE-Copycat","Staten Island",0.525364811418706,5.95138888888889,0.503682746624171,12.3,0.45,0.95,35
"epiENGAGE-GBQR","Bronx",0.372930933868665,55.3018967443694,0.448997493121496,113.203345763271,0.342857142857143,0.914285714285714,45
"epiENGAGE-GBQR","Brooklyn",0.395563459724322,54.7155325756224,0.452040723871399,112.744990629826,0.314285714285714,1,45
"epiENGAGE-GBQR","Manhattan",0.416780097335151,28.9064040919827,0.467783822138632,58.3922098768095,0.285714285714286,0.971428571428571,45
"epiENGAGE-GBQR","NYC",0.310097471557746,168.826202141303,0.33601686729826,325.134100458031,0.285714285714286,1,45
"epiENGAGE-GBQR","Queens",0.501040622318421,80.2855658548846,0.492075918617174,144.126251639869,0.171428571428571,0.771428571428571,45
"epiENGAGE-GBQR","Staten Island",0.519979953982251,7.68728111172856,0.430010632505057,13.980862263904,0.371428571428571,0.885714285714286,45
"epiENGAGE-INFLAenza","Bronx",0.395049167338967,58.3809259259259,0.324172631915042,101.35,0.766666666666667,1,36
"epiENGAGE-INFLAenza","Brooklyn",0.451294720866361,62.598087962963,0.437657903234286,106.833333333333,0.733333333333333,1,36
"epiENGAGE-INFLAenza","Manhattan",0.460601263575733,35.4545092592593,0.326312547975623,64.0833333333333,0.7,1,36
"epiENGAGE-INFLAenza","NYC",0.421178369869321,252.745282407407,0.350452055503256,511.433333333333,0.7,1,36
"epiENGAGE-INFLAenza","Queens",0.756036765860449,114.485314814815,0.770178248663476,274.766666666667,0.233333333333333,1,36
"epiENGAGE-INFLAenza","Staten Island",0.516865277490343,9.63447685185185,0.475371748411917,21.0333333333333,0.5,1,36
"epiENGAGE-baseline","Bronx",1,236.087327454439,1,395.085714285714,0.114285714285714,0.628571428571429,50
"epiENGAGE-baseline","Brooklyn",1,247.18854102118,1,423.514285714286,0.0571428571428571,0.657142857142857,50
"epiENGAGE-baseline","Manhattan",1,115.178341599536,1,203.2,0.142857142857143,0.685714285714286,50
"epiENGAGE-baseline","NYC",1,816.58139231692,1,1443.11428571429,0.114285714285714,0.685714285714286,50
"epiENGAGE-baseline","Queens",1,181.859982498371,1,354.942857142857,0.142857142857143,0.857142857142857,50
"epiENGAGE-baseline","Staten Island",1,18.5394165951666,1,39.7714285714286,0.2,0.914285714285714,50
"epiENGAGE-ensemble_mean","Bronx",0.409503480085897,28.9018586634873,0.447282847093796,56.9455837461075,0.6,1,20
"epiENGAGE-ensemble_mean","Brooklyn",0.464257328602906,39.3312952488959,0.478499922477785,82.6424542461614,0.6,1,20
"epiENGAGE-ensemble_mean","Manhattan",0.461021082404919,17.0247511227514,0.469063661940892,32.1273982779964,0.7,1,20
"epiENGAGE-ensemble_mean","NYC",0.369505555167406,93.96078223128,0.381698760258797,180.104436730982,0.8,1,20
"epiENGAGE-ensemble_mean","Queens",0.502506909129971,32.7924800517646,0.455063316039268,60.5696008253787,0.7,1,20
"epiENGAGE-ensemble_mean","Staten Island",0.417664745915889,4.88020749435889,0.40162597474463,9.96458518183768,0.4,1,20
"epiENGAGE-lop_norm","Bronx",0.443744582423123,31.3185206660298,0.522973304755543,66.5820751151905,0.6,1,20
"epiENGAGE-lop_norm","Brooklyn",0.482770744175816,40.8997284627665,0.466647780269278,80.5954526184212,0.6,1,20
"epiENGAGE-lop_norm","Manhattan",0.48749295313514,18.0023138159469,0.532292336073346,36.458095710489,0.6,1,20
"epiENGAGE-lop_norm","NYC",0.387548137500341,98.5487921428138,0.426499332024696,201.243572047147,0.8,1,20
"epiENGAGE-lop_norm","Queens",0.537055922246148,35.0470715864003,0.476542480053926,63.4285093433275,0.7,1,20
"epiENGAGE-lop_norm","Staten Island",0.438194016492024,5.12008194174534,0.429071330449158,10.6455211818997,0.4,1,20
"epiforecasts-dyngam","Bronx",0.463938881226912,43.0144444444444,0.502882555924622,89.5,0.6,1,30
"epiforecasts-dyngam","Brooklyn",0.460414165016827,46.3203796296296,0.413833350775609,83.8333333333333,0.6,1,30
"epiforecasts-dyngam","Manhattan",0.497882270369745,24.2546296296296,0.474321434011349,46.4,0.733333333333333,1,30
"epiforecasts-dyngam","NYC",0.357677080453217,124.653138888889,0.417483329432542,271.5,0.4,1,30
"epiforecasts-dyngam","Queens",0.538843832849593,41.5390740740741,0.511869327097652,79.1666666666667,0.6,1,30
"epiforecasts-dyngam","Staten Island",0.443279182969761,5.21198148148148,0.30439536657697,7.5,0.866666666666667,1,30
