"model_id","reference_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"ACCIDDA-InfluPaint",2026-03-21,1.45326780469314,0.313111633483527,1.83492676230038,0.779843873977661,0.25,1,4
"ACCIDDA-InfluPaint",2026-03-28,1.37961221005401,0.242531067215734,1.09276165962219,0.364253886540731,1,1,4
"ACCIDDA-InfluPaint",2026-04-04,0.769045159792232,0.185847999884023,0.374589668379889,0.20227842092514,1,1,4
"ACCIDDA-InfluPaint",2026-04-11,0.535421238869529,0.184801248013973,0.616777426666684,0.444079747200012,0,1,4
"NAU-INFLAenza",2026-03-21,0.964245542027209,0.207750075910543,0.950449261927606,0.403940936319233,0.75,1,4
"NAU-INFLAenza",2026-03-28,1.12645299392036,0.198026550354442,0.938998823376987,0.312999607792329,1,1,4
"NAU-INFLAenza",2026-04-04,0.831404444737729,0.200917789003363,0.572961441656817,0.309399178494681,0.5,1,4
"NAU-INFLAenza",2026-04-11,0.746636782795983,0.257702532617423,0.908570284356445,0.654170604736641,0,1,4
"UMass-alloy",2026-03-21,1.26366138302655,0.272260266505417,1.42351411632196,0.604993499436833,0.25,1,4
"UMass-alloy",2026-03-28,1.06969735372459,0.18804910460057,1.05695866716272,0.352319555720908,0,1,4
"UMass-alloy",2026-04-04,0.762874315429882,0.184356749249732,0.556185039437414,0.300339921296204,0.5,1,4
"UMass-alloy",2026-04-11,0.726690691659471,0.250818116633457,0.65015284379472,0.468110047532199,0,1,4
"UT-GBQR",2026-03-21,1.2287828368349,0.264745561688911,1.00215186303794,0.425914541791125,0,0.5,4
"UT-GBQR",2026-03-28,1.08574253506944,0.190869792129194,0.90472578854251,0.301575262847503,0,0.666666666666667,4
"UT-GBQR",2026-04-04,1.44026982139177,0.348056628652723,0.743680727397278,0.40158759279453,0.5,0.5,4
"UT-GBQR",2026-04-11,1.09621810683976,0.378360923199888,0.727352037749542,0.52369346717967,0,0,4
"VTSanghani-PRIME",2026-03-21,2.0263182896054,0.43657736555298,1.95320061616026,0.83011026186811,1,1,4
"VTSanghani-PRIME",2026-03-28,2.85083045904382,0.501166160058811,0.611027005752346,0.203675668584116,1,1,4
"VTSanghani-PRIME",2026-04-04,1.94705106783154,0.470525744842217,0.360219841398101,0.194518714354975,1,1,4
"VTSanghani-PRIME",2026-04-11,1.34954231490725,0.465796061002541,0.153158431495486,0.11027407067675,1,1,4
"epiENGAGE-baseline",2026-03-21,1,0.215453498985096,1,0.425,0.25,1,4
"epiENGAGE-baseline",2026-03-28,1,0.175796550253958,1,0.333333333333333,0.333333333333333,1,4
"epiENGAGE-baseline",2026-04-04,1,0.24166071071071,1,0.54,0,1,4
"epiENGAGE-baseline",2026-04-11,1,0.345151134467801,1,0.72,0,1,4
"epiENGAGE-ensemble_mean",2026-03-21,1.11467195422421,0.24015997275816,1.29366612571836,0.549808103430305,0.25,1,4
"epiENGAGE-ensemble_mean",2026-03-28,1.1547827304309,0.203006820302598,0.92623274404671,0.30874424801557,1,1,4
"epiENGAGE-ensemble_mean",2026-04-04,0.797189761845284,0.192649444418833,0.499944325364639,0.269969935696905,1,1,4
"epiENGAGE-ensemble_mean",2026-04-11,0.582217420940028,0.200953003344368,0.687780344707389,0.49520184818932,1,1,4
"epiENGAGE-lop_norm",2026-03-21,1.18521872853934,0.255359522126467,1.06730453651452,0.45360442801867,0.25,1,4
"epiENGAGE-lop_norm",2026-03-28,1.2394576836649,0.21789238497405,0.94958791649061,0.31652930549687,0.666666666666667,1,4
"epiENGAGE-lop_norm",2026-04-04,0.92082925437218,0.222528252054794,0.641828177057389,0.34658721561099,0.5,1,4
"epiENGAGE-lop_norm",2026-04-11,0.77357288462002,0.266999558720129,0.779822601127083,0.5614722728115,0,1,4
"epiforecasts-dyngam",2026-03-21,1.21922004465079,0.262685224652778,1.4493,0.6159525,0.25,1,4
"epiforecasts-dyngam",2026-03-28,0.97160487735056,0.170804785648148,1.17312,0.39104,0.333333333333333,1,4
"epiforecasts-dyngam",2026-04-04,0.608556044044579,0.147064086111111,0.565768518518519,0.305515,0.5,1,4
"epiforecasts-dyngam",2026-04-11,0.602611516638416,0.207992048611111,0.758451388888889,0.546085,0,1,4
