"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"epiENGAGE-Copycat","Bronx",0.373679940123358,39.39,0.376467381768531,87.9,0.5,1,25
"epiENGAGE-Copycat","Brooklyn",0.456489751028051,41.82,0.427786183273871,85.7,0.5,1,25
"epiENGAGE-Copycat","Manhattan",0.507405371277238,23.1366666666667,0.557137029044885,52.3,0.3,0.9,25
"epiENGAGE-Copycat","NYC",0.373103417041511,133.360555555556,0.347453158769132,284.6,0.5,1,25
"epiENGAGE-Copycat","Queens",0.366737934537365,32.8561111111111,0.354149435614255,72,0.4,1,25
"epiENGAGE-Copycat","Staten Island",0.604895652880616,7.00222222222222,0.555407607897484,14.7,0.3,0.9,25
"epiENGAGE-GBQR","Bronx",0.262887113039959,23.651456152392,0.266483952859395,47.2186767756239,0.5,1,25
"epiENGAGE-GBQR","Brooklyn",0.444626233112817,38.0281582289604,0.451172600997534,80.3105386320814,0.4,1,25
"epiENGAGE-GBQR","Manhattan",0.571917869667632,21.8666745697553,0.626392603025478,48.4246975915279,0.3,1,25
"epiENGAGE-GBQR","NYC",0.274105041790631,89.9049686341794,0.232962132462386,159.35127210733,0.1,1,25
"epiENGAGE-GBQR","Queens",0.444337703251368,41.4057852124837,0.387768558907811,74.7574809020243,0.3,0.9,25
"epiENGAGE-GBQR","Staten Island",0.634384583157494,7.37848911577596,0.479017554073135,12.7665899519521,0.4,0.8,25
"epiENGAGE-INFLAenza","Bronx",0.392922309614349,36.73425,0.197782675497839,41.3,1,1,20
"epiENGAGE-INFLAenza","Brooklyn",0.52662266352866,45.3152083333333,0.426353170129672,71.85,0.8,1,20
"epiENGAGE-INFLAenza","Manhattan",0.568609459985338,22.9552777777778,0.384345830019177,31.5,0.8,1,20
"epiENGAGE-INFLAenza","NYC",0.409106708505345,141.795333333333,0.267690787727335,207.2,1,1,20
"epiENGAGE-INFLAenza","Queens",0.75249024858819,67.3688888888889,0.807867527854517,162.9,0.3,1,20
"epiENGAGE-INFLAenza","Staten Island",0.477469825684463,5.91147222222222,0.438650190289836,12.4,0.6,1,20
"epiENGAGE-baseline","Bronx",1,111.627116713936,1,223.9,0.1,1,20
"epiENGAGE-baseline","Brooklyn",1,105.072399955511,1,220.6,0.1,1,20
"epiENGAGE-baseline","Manhattan",1,51.4214864308753,1,103.9,0.3,0.9,20
"epiENGAGE-baseline","NYC",1,388.223889597932,1,820.2,0.1,1,20
"epiENGAGE-baseline","Queens",1,96.1621972945167,1,213.6,0.2,1,20
"epiENGAGE-baseline","Staten Island",1,11.9245219107997,1,27.6,0.1,1,20
"epiENGAGE-ensemble_mean","Bronx",0.354636891689915,24.8845011848696,0.279685370955758,36.4245428717246,0.833333333333333,1,20
"epiENGAGE-ensemble_mean","Brooklyn",0.504564341835606,38.5508265489135,0.451136951080727,75.3203021793901,0.666666666666667,1,20
"epiENGAGE-ensemble_mean","Manhattan",0.594780690150045,18.794491166191,0.616265600576829,40.174987212192,0.5,1,20
"epiENGAGE-ensemble_mean","NYC",0.34298060428023,88.4099800920846,0.296059078672472,157.471581995897,0.833333333333333,1,20
"epiENGAGE-ensemble_mean","Queens",0.487576941978737,34.9267833215194,0.442149524206213,69.5474128758985,0.5,1,20
"epiENGAGE-ensemble_mean","Staten Island",0.450796855551292,5.6304450194712,0.444842265919125,12.7046463436539,0.166666666666667,1,20
"epiENGAGE-lop_norm","Bronx",0.387250908011948,27.1729927288305,0.341858906708636,44.5216507425387,0.833333333333333,1,20
"epiENGAGE-lop_norm","Brooklyn",0.522084144294769,39.8894127504617,0.441724461774637,73.7488247442197,0.666666666666667,1,20
"epiENGAGE-lop_norm","Manhattan",0.626828448667042,19.807169157119,0.683070805423665,44.5300871040525,0.5,1,20
"epiENGAGE-lop_norm","NYC",0.357754033156243,92.2181212421099,0.320099914904856,170.258720735208,0.833333333333333,1,20
"epiENGAGE-lop_norm","Queens",0.501288059783068,35.9089570041063,0.397380848055183,62.505574235966,0.666666666666667,1,20
"epiENGAGE-lop_norm","Staten Island",0.466937426025497,5.83204046877124,0.467255872207494,13.344776481898,0.166666666666667,1,20
"epiforecasts-dyngam","Bronx",0.432233125312913,44.4539444444444,0.394851959668445,93.5,0.6,1,25
"epiforecasts-dyngam","Brooklyn",0.511075549643542,47.3905138888889,0.448676895556534,91.85,0.5,1,25
"epiforecasts-dyngam","Manhattan",0.595205739770448,25.7637222222222,0.607516872323828,55.05,0.6,1,25
"epiforecasts-dyngam","NYC",0.346872673739276,132.555833333333,0.364922181624677,305.2,0.3,1,25
"epiforecasts-dyngam","Queens",0.446454720252617,40.9345833333333,0.368424043902412,78.9,0.7,1,25
"epiforecasts-dyngam","Staten Island",0.451756838363343,5.51983333333333,0.345527030511522,9.55,0.8,1,25
