"model_id","target_end_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"ACCIDDA-InfluPaint",2026-01-31,1.40766196165806,0.804776313744692,1.477593007366,1.27721976220608,0.315789473684211,0.697368421052632,76
"ACCIDDA-InfluPaint",2026-02-07,1.97434175912908,0.921191359969123,1.7023319634442,1.46689916426414,0.289473684210526,0.697368421052632,152
"ACCIDDA-InfluPaint",2026-02-14,2.45570295216114,0.889343655689004,2.11942540299744,1.48481065961875,0.276315789473684,0.741228070175439,228
"ACCIDDA-InfluPaint",2026-02-21,1.8258694395156,0.712969005741581,1.77970550301327,1.27345666326975,0.368421052631579,0.792763157894737,304
"ACCIDDA-InfluPaint",2026-02-28,1.09215438290624,0.543915970274805,1.17350733136833,1.03292297104864,0.404605263157895,0.815789473684211,304
"ACCIDDA-InfluPaint",2026-03-07,0.918280203969715,0.533782453438132,1.02984679093069,1.0992561821352,0.37719298245614,0.87280701754386,228
"ACCIDDA-InfluPaint",2026-03-14,0.68163381996405,0.361196505835829,0.737355913343633,0.758145943668328,0.473684210526316,0.934210526315789,228
"ACCIDDA-InfluPaint",2026-03-21,0.726117829013187,0.310746727271841,0.716485931317383,0.631774673524656,0.513157894736842,0.93859649122807,228
"ACCIDDA-InfluPaint",2026-03-28,0.735309856122898,0.267408641268922,0.659214650582705,0.500288180952009,0.543859649122807,0.916666666666667,228
"ACCIDDA-InfluPaint",2026-04-04,0.682800137546107,0.236419223521336,0.637546843539908,0.459665425912918,0.578947368421053,0.953947368421053,304
"ACCIDDA-InfluPaint",2026-04-11,0.627727645312991,0.1927220314487,0.57903643429118,0.367781266780129,0.569078947368421,0.950657894736842,304
"ACCIDDA-InfluPaint",2026-04-18,0.488827346603393,0.132910258578976,0.479234721793437,0.272092688634109,0.526315789473684,0.980263157894737,304
"ACCIDDA-InfluPaint",2026-04-25,0.430163515319682,0.106503432793705,0.423620420957895,0.214924926001113,0.506578947368421,0.953947368421053,304
"ACCIDDA-InfluPaint",2026-05-02,0.449367729055767,0.0913729546904835,0.479819927089026,0.174485674237122,0.559210526315789,0.930921052631579,304
"ACCIDDA-InfluPaint",2026-05-09,0.426077829699598,0.0747668770429711,0.565947007272407,0.145749677036901,0.555921052631579,0.953947368421053,304
"ACCIDDA-InfluPaint",2026-05-16,0.434467358959424,0.0671402914420968,0.675865860618488,0.129469313479402,0.532894736842105,0.940789473684211,304
"ACCIDDA-InfluPaint",2026-05-23,0.364279753219981,0.0508342308428347,0.657981537231064,0.0976670329407544,0.572368421052632,0.934210526315789,304
"ACCIDDA-InfluPaint",2026-05-30,0.345946539449234,0.0536092270672895,0.688890703627172,0.107153642228682,0.456140350877193,0.929824561403509,228
"FluSight-ensemble",2025-11-22,0.50939430378744,0.0935559624617188,0.738353608070553,0.219445858343627,0.384615384615385,1,13
"FluSight-ensemble",2025-11-29,0.563453537028284,0.180667972683727,0.693982838105672,0.446071987935248,0.307692307692308,1,26
"FluSight-ensemble",2025-12-06,0.639917428768054,0.22453922416084,0.663083820531228,0.475596178512327,0.641025641025641,0.948717948717949,39
"FluSight-ensemble",2025-12-13,0.631079141903691,0.557221535214829,0.826337447101897,1.28616436515028,0.173076923076923,0.903846153846154,52
"FluSight-ensemble",2025-12-20,0.586821911934267,1.95346911510735,0.804466996793673,3.52413655183639,0.0576923076923077,0.461538461538462,52
"FluSight-ensemble",2025-12-27,0.591494203857969,3.36353559208401,0.816079325014248,5.4614473764931,0.0192307692307692,0.403846153846154,52
"FluSight-ensemble",2026-01-03,0.607324034246169,1.48365930106886,0.918783003906292,3.12101792348965,0.211538461538462,0.75,52
