"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"epiENGAGE-Copycat",0,0.638615443623778,47.779012345679,0.710243807270766,102.5,0.305555555555556,0.944444444444444,42
"epiENGAGE-Copycat",1,0.565333758025319,80.2751851851852,0.643755854652537,167.133333333333,0.333333333333333,0.766666666666667,42
"epiENGAGE-Copycat",2,0.429101112984584,87.1113425925926,0.425136288824923,177.208333333333,0.291666666666667,0.833333333333333,42
"epiENGAGE-Copycat",3,0.304599500050924,77.0641975308642,0.230724994786164,153.722222222222,0.611111111111111,0.944444444444444,42
"epiENGAGE-Copycat",4,0.234051995782519,68.3921296296296,0.168492910325833,135,0.666666666666667,1,42
"epiENGAGE-GBQR",0,0.55197496814154,39.8226194312408,0.582538756311822,82.3885624380496,0.388888888888889,0.981481481481482,60
"epiENGAGE-GBQR",1,0.453906504988644,53.7991567955742,0.529807741091598,123.813141118871,0.1875,0.979166666666667,60
"epiENGAGE-GBQR",2,0.334264609812465,63.7271039181262,0.360834016548981,126.450303190764,0.214285714285714,0.904761904761905,60
"epiENGAGE-GBQR",3,0.2903560271044,85.0077983556103,0.327903626304523,156.238268128381,0.305555555555556,0.861111111111111,60
"epiENGAGE-GBQR",4,0.205779342310836,112.690026911945,0.225931645032604,184.595269670519,0.4,0.833333333333333,60
"epiENGAGE-INFLAenza",0,0.816993770308531,67.1714737654321,0.773735944075554,121.435185185185,0.703703703703704,1,60
"epiENGAGE-INFLAenza",1,0.539204740727806,83.6356076388889,0.518546849267773,163.416666666667,0.666666666666667,1,60
"epiENGAGE-INFLAenza",2,0.411395606757539,100.773521825397,0.339680032326646,211.142857142857,0.595238095238095,1,60
"epiENGAGE-INFLAenza",3,0.32614612027808,114.575034722222,0.236859927343086,253.208333333333,0.388888888888889,1,60
"epiENGAGE-baseline",0,1,84.0290534413013,1,158.592592592593,0.240740740740741,0.962962962962963,60
"epiENGAGE-baseline",1,1,173.220628542316,1,325.458333333333,0.229166666666667,0.833333333333333,60
"epiENGAGE-baseline",2,1,289.142536256495,1,519.428571428571,0.0714285714285714,0.69047619047619,60
"epiENGAGE-baseline",3,1,419.482099001007,1,729.333333333333,0,0.583333333333333,60
"epiENGAGE-baseline",4,1,548.090796977533,1,927.633333333333,0,0.433333333333333,60
"epiENGAGE-ensemble_mean",0,0.639175172681098,30.7106854143506,0.672638286476205,61.1669455428614,0.625,1,24
"epiENGAGE-ensemble_mean",1,0.47841654344959,39.4283525774795,0.563736169491313,86.063298142673,0.555555555555556,1,24
"epiENGAGE-ensemble_mean",2,0.362496742079485,38.8332029710563,0.350122189741995,66.8372357784796,0.666666666666667,1,24
"epiENGAGE-ensemble_mean",3,0.297632186761723,42.6914193556103,0.261499446825198,67.3912835243488,0.833333333333333,1,24
"epiENGAGE-lop_norm",0,0.661999581735089,31.8073382196924,0.656456599180931,59.6954497843209,0.583333333333333,1,24
"epiENGAGE-lop_norm",1,0.508373707704112,41.8972505506392,0.62484581047596,95.3926573998574,0.555555555555556,1,24
"epiENGAGE-lop_norm",2,0.38918030364029,41.6917339364303,0.424612674457788,81.0572373552763,0.666666666666667,1,24
"epiENGAGE-lop_norm",3,0.315513618014009,45.25627528929,0.302074020101644,77.8477973133827,0.833333333333333,1,24
"epiforecasts-dyngam",0,0.605049901775057,35.0081527777778,0.670798342896068,75.8333333333333,0.633333333333333,1,36
"epiforecasts-dyngam",1,0.510559457375094,50.4023206018519,0.643206609141421,120.625,0.458333333333333,1,36
"epiforecasts-dyngam",2,0.398747976465713,55.2297916666667,0.413727907589911,117.388888888889,0.555555555555556,1,36
"epiforecasts-dyngam",3,0.310012500955782,53.6136226851852,0.242843835744243,82.875,0.916666666666667,1,36
"epiforecasts-dyngam",4,0.26926497760925,62.9174537037037,0.139018669856646,65.1666666666667,1,1,36
